accident_id,city,state,latitude,longitude,hour,lanes,traffic_signal,visibility,temperature,traffic_density,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,is_festival,month,year,cause_drunk driving,cause_overspeeding,cause_poor road,cause_weather,weather_fog,weather_rain,road_type_rural,road_type_urban,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
6043,Kolkata,West Bengal,22.629858,88.473226,15,6,1,0,25,1,2,3,3,0,None,0.65,0,10,2022,False,False,False,True,False,True,False,True,False,False,True,False,False,False
6044,Kolkata,West Bengal,22.445071,88.354213,0,6,0,2,35,0,0,1,1,0,None,0.1,0,6,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,False
6045,Chandigarh,Punjab,30.733281,76.756653,13,2,0,1,28,0,0,4,0,0,None,0.25,0,5,2022,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6046,Chennai,Tamil Nadu,13.131202,80.297242,18,5,0,1,39,1,0,2,2,1,None,0.4,0,3,2022,False,False,True,False,False,True,True,False,False,True,False,False,False,False
6047,Mumbai,Maharashtra,19.135203,72.725707,0,2,0,1,27,1,2,2,2,0,None,0.45,0,8,2022,False,False,False,True,False,True,False,False,True,False,False,False,False,False
6048,Pune,Maharashtra,18.538455,73.967774,18,1,1,0,37,2,2,2,2,1,None,1.0,0,3,2022,False,False,False,True,True,False,True,False,False,False,False,True,False,False
6049,Bangalore,Karnataka,12.899562,77.529474,9,1,0,1,15,2,1,2,0,1,None,0.6,0,1,2024,False,False,False,True,False,True,False,False,False,True,False,False,False,False
6050,Hyderabad,Telangana,17.422592,78.278085,14,5,1,2,23,2,0,4,4,0,None,0.3,0,12,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6051,Hyderabad,Telangana,17.499783,78.271484,10,3,0,0,22,2,2,1,1,1,None,1.0,0,11,2024,True,False,False,False,False,True,False,False,False,False,False,False,False,True
6052,Chennai,Tamil Nadu,12.912108,80.226275,2,5,0,2,18,0,0,1,0,0,None,0.1,0,10,2024,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6053,Kolkata,West Bengal,22.582413,88.304083,4,5,1,0,36,0,1,1,1,0,None,0.45,0,3,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6054,Pune,Maharashtra,18.680758,73.921471,21,2,0,2,15,1,0,1,0,0,None,0.1,0,4,2022,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6055,Pune,Maharashtra,18.411092,73.724467,13,4,1,2,21,0,0,3,0,0,None,0.1,0,1,2022,True,False,False,False,False,False,True,False,True,False,False,False,False,False
6056,Hyderabad,Telangana,17.272833,78.480174,19,3,0,1,34,2,0,4,4,1,None,0.6,0,5,2023,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6057,Hyderabad,Telangana,17.263948,78.409828,1,6,1,0,18,0,1,2,0,0,None,0.45,0,1,2025,False,False,True,False,False,True,False,False,False,False,False,True,False,False
6058,Pune,Maharashtra,18.540717,73.905424,6,4,1,0,32,1,1,1,0,0,None,0.45,0,7,2023,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6059,Hyderabad,Telangana,17.480788,78.428469,23,5,1,0,36,0,0,5,3,0,None,0.45,0,6,2023,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6060,Chennai,Tamil Nadu,13.168663,80.128246,17,3,1,0,32,1,0,3,1,1,None,0.6,0,10,2023,False,False,False,True,True,False,True,False,False,False,False,True,False,False
6061,Kolkata,West Bengal,22.561936,88.207164,17,3,0,2,30,2,0,1,0,1,None,0.45,0,6,2024,False,True,False,False,False,False,True,False,True,False,False,False,False,False
6062,Mumbai,Maharashtra,19.148645,72.861767,23,5,1,0,29,0,2,3,3,0,None,0.65,0,4,2025,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6063,Chandigarh,Punjab,30.640379,76.889352,11,1,0,1,17,0,1,2,2,0,None,0.25,0,2,2024,True,False,False,False,False,True,False,False,True,False,False,False,False,False
6064,Bangalore,Karnataka,13.143476,77.688938,13,6,1,2,17,1,0,2,1,0,None,0.1,0,3,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6065,Pune,Maharashtra,18.400552,73.830985,20,1,1,0,18,0,2,4,4,0,None,0.65,0,6,2024,True,False,False,False,False,True,False,True,False,False,False,False,False,True
6066,Chandigarh,Punjab,30.625643,76.836953,15,4,1,0,39,2,1,1,1,0,None,0.65,0,8,2024,True,False,False,False,False,True,True,False,False,False,False,True,False,False
6067,Pune,Maharashtra,18.629613,73.736467,20,3,1,1,40,0,0,1,0,0,None,0.25,0,12,2022,False,True,False,False,False,True,True,False,True,False,False,False,False,False
6068,Pune,Maharashtra,18.441866,73.91934,15,3,0,1,34,2,0,3,3,0,None,0.45,0,4,2024,False,False,False,True,False,True,True,False,False,False,False,False,True,False
6069,Pune,Maharashtra,18.602638,73.95883,1,5,0,0,22,1,0,3,0,0,None,0.45,0,6,2024,False,False,False,True,False,True,True,False,False,False,False,True,False,False
6070,Mumbai,Maharashtra,19.243177,72.890345,3,6,0,2,33,0,0,1,0,0,None,0.1,0,4,2024,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6071,Kolkata,West Bengal,22.465816,88.389577,20,4,1,2,40,0,0,2,2,0,None,0.1,0,7,2024,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6072,Mumbai,Maharashtra,18.921199,72.913291,10,5,0,2,26,1,2,3,3,1,None,0.45,0,12,2022,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6073,Delhi,Delhi,28.710576,77.192427,17,4,0,2,30,0,1,2,2,1,None,0.25,0,10,2023,False,False,True,False,False,False,False,True,True,False,False,False,False,False
6074,Bangalore,Karnataka,13.075219,77.708266,11,4,0,2,28,0,1,4,4,0,None,0.1,0,2,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6075,Kolkata,West Bengal,22.479079,88.327396,16,5,0,0,35,2,2,5,5,0,None,0.85,0,10,2023,False,False,False,True,False,True,False,True,True,False,False,False,False,False
6076,Bangalore,Karnataka,12.8137,77.472097,16,4,0,2,17,0,0,5,3,0,None,0.1,0,7,2022,True,False,False,False,False,False,False,True,False,False,True,False,False,False
6077,Bangalore,Karnataka,13.038074,77.42629,18,4,0,2,18,0,1,4,3,1,None,0.25,0,12,2022,False,True,False,False,False,False,False,True,True,False,False,False,False,False
6078,Hyderabad,Telangana,17.292942,78.534854,1,6,0,2,33,0,1,1,1,0,None,0.1,0,3,2024,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6079,Chandigarh,Punjab,30.644781,76.744292,0,5,1,0,29,2,0,2,1,0,None,0.65,0,1,2025,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6080,Chandigarh,Punjab,30.705758,76.725062,9,3,0,1,15,1,0,5,4,1,None,0.4,0,9,2024,True,False,False,False,False,True,False,True,True,False,False,False,False,False
6081,Delhi,Delhi,28.509605,77.159517,2,5,1,2,27,2,1,2,2,0,None,0.3,0,8,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6082,Hyderabad,Telangana,17.448765,78.319703,19,2,1,2,25,1,0,5,2,1,None,0.25,0,10,2022,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6083,Pune,Maharashtra,18.547607,73.732826,15,3,0,2,25,2,1,5,3,0,None,0.3,0,1,2023,False,True,False,False,False,False,False,True,False,False,False,True,False,False
6084,Delhi,Delhi,28.688296,77.096143,19,5,1,2,36,1,0,1,0,1,None,0.25,0,12,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False
6085,Chandigarh,Punjab,30.66037,76.881735,20,5,1,1,32,2,0,4,0,0,None,0.45,0,1,2025,False,False,False,True,False,True,True,False,False,False,False,False,False,False
6086,Chandigarh,Punjab,30.690467,76.833455,10,5,0,1,39,2,1,4,1,1,None,0.6,0,10,2022,False,True,False,False,False,True,True,False,False,False,False,False,False,False
6087,Delhi,Delhi,28.814264,76.916728,13,4,0,2,33,2,1,4,4,0,None,0.3,0,5,2022,False,True,False,False,False,False,True,False,False,False,True,False,False,False
6088,Chennai,Tamil Nadu,12.926157,80.209326,6,2,0,0,18,2,0,3,3,0,None,0.65,0,2,2024,False,False,False,False,False,True,False,True,False,False,False,False,False,True
6089,Pune,Maharashtra,18.664525,73.7645,1,3,1,2,19,0,2,4,4,0,None,0.3,0,8,2023,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6090,Hyderabad,Telangana,17.331834,78.545178,14,2,0,0,33,1,0,1,1,0,None,0.45,0,8,2024,False,False,True,False,True,False,False,False,False,False,False,False,False,False
6091,Mumbai,Maharashtra,18.807363,72.74934,7,1,1,0,35,1,2,4,4,0,None,0.65,0,2,2025,False,False,True,False,True,False,False,True,False,False,False,False,False,False
6092,Chennai,Tamil Nadu,13.0244,80.223243,19,5,1,2,22,0,2,4,4,1,None,0.45,0,11,2022,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6093,Chandigarh,Punjab,30.717563,76.898606,1,2,1,0,33,0,0,1,1,0,None,0.45,0,7,2022,False,False,False,False,False,True,True,False,False,True,False,False,False,False
6094,Chennai,Tamil Nadu,12.969937,80.235117,4,4,1,2,33,0,2,1,1,0,None,0.3,0,1,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6095,Chennai,Tamil Nadu,13.105874,80.28423,20,6,0,1,21,0,0,4,1,0,None,0.25,0,4,2024,False,False,False,True,False,True,True,False,False,False,False,False,False,True
6096,Mumbai,Maharashtra,19.262915,72.989311,4,6,0,2,25,0,0,1,0,0,None,0.1,0,8,2023,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6097,Pune,Maharashtra,18.462235,73.857338,7,1,0,0,32,1,0,4,4,0,None,0.45,0,11,2022,False,True,False,False,False,True,False,True,True,False,False,False,False,False
6098,Chandigarh,Punjab,30.632977,76.809854,4,6,0,0,29,1,1,4,3,0,None,0.45,0,2,2022,False,False,False,True,False,True,False,False,False,False,False,False,True,False
6099,Delhi,Delhi,28.495909,77.265569,4,5,0,0,31,0,0,1,0,0,None,0.45,0,6,2022,True,False,False,False,True,False,False,True,False,False,False,False,True,False
6100,Chennai,Tamil Nadu,13.112975,80.199933,22,1,0,2,34,1,0,1,1,0,None,0.1,0,4,2022,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6101,Delhi,Delhi,28.646897,77.176138,0,1,1,0,22,0,0,4,1,0,None,0.45,0,5,2022,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6102,Chennai,Tamil Nadu,12.806998,80.206946,11,5,1,0,27,2,0,3,2,0,None,0.65,0,2,2024,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6103,Chandigarh,Punjab,30.686357,76.787899,18,6,1,2,29,1,1,4,3,1,None,0.25,0,1,2025,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6104,Chandigarh,Punjab,30.651845,76.788297,3,2,1,2,24,1,1,3,0,0,None,0.1,0,8,2022,True,False,False,False,False,False,False,False,False,False,True,False,False,False
6105,Hyderabad,Telangana,17.220169,78.283114,22,1,1,0,40,1,0,3,3,0,None,0.45,0,6,2024,False,False,False,False,False,True,True,False,False,True,False,False,False,False
6106,Chandigarh,Punjab,30.632469,76.717553,6,6,0,0,24,1,0,3,1,0,None,0.45,0,9,2024,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6107,Chandigarh,Punjab,30.719321,76.790313,12,4,0,0,30,0,1,1,1,0,None,0.45,0,12,2022,False,False,True,False,False,True,False,True,False,True,False,False,False,False
6108,Bangalore,Karnataka,12.820305,77.481455,11,4,0,1,32,2,0,2,0,0,None,0.45,0,8,2024,False,False,True,False,False,True,True,False,False,False,True,False,False,False
6109,Chennai,Tamil Nadu,12.848674,80.261952,20,4,0,2,28,1,0,3,3,0,None,0.1,0,5,2023,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6110,Delhi,Delhi,28.738058,76.946424,20,4,0,2,19,0,1,4,2,0,None,0.1,0,11,2022,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6111,Chennai,Tamil Nadu,12.851443,80.205803,10,2,0,2,27,2,0,3,0,1,None,0.45,0,6,2023,True,False,False,False,False,False,False,True,True,False,False,False,False,False
6112,Mumbai,Maharashtra,18.853352,72.77618,1,1,0,0,40,0,1,4,3,0,None,0.45,0,8,2023,True,False,False,False,True,False,True,False,False,False,True,False,False,False
6113,Chennai,Tamil Nadu,13.176228,80.186923,15,2,0,0,35,1,0,1,0,0,None,0.45,0,8,2022,False,False,False,False,True,False,True,False,True,False,False,False,False,False
6114,Bangalore,Karnataka,12.964717,77.466011,7,1,0,0,20,2,0,5,2,0,None,0.65,0,6,2022,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6115,Chandigarh,Punjab,30.627251,76.841662,8,6,1,0,15,1,0,3,2,1,None,0.6,0,3,2024,False,True,False,False,True,False,False,True,False,True,False,False,False,False
6116,Bangalore,Karnataka,13.130779,77.782859,16,6,1,0,34,2,2,5,5,0,None,0.85,0,12,2024,False,False,True,False,False,True,False,True,False,False,True,False,False,False
6117,Hyderabad,Telangana,17.266421,78.478479,23,3,0,0,39,0,0,5,2,0,None,0.45,0,12,2024,False,False,False,True,False,True,True,False,False,False,True,False,False,False
6118,Chandigarh,Punjab,30.761161,76.70797,0,1,0,0,33,0,0,2,2,0,None,0.45,0,10,2023,False,False,False,True,True,False,True,False,False,False,True,False,False,False
6119,Bangalore,Karnataka,13.133342,77.635636,9,3,1,2,21,2,1,5,1,1,None,0.45,0,6,2023,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6120,Kolkata,West Bengal,22.505391,88.259533,4,3,0,0,39,1,1,2,0,0,None,0.45,0,2,2025,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6121,Delhi,Delhi,28.879365,76.997456,0,4,0,0,36,0,1,5,3,0,Diwali,0.55,1,11,2023,False,False,True,False,True,False,True,False,False,False,True,False,False,False
6122,Mumbai,Maharashtra,18.892825,72.839405,1,5,1,0,25,2,2,1,1,0,None,0.85,0,2,2023,False,True,False,False,True,False,False,False,False,True,False,False,False,False
6123,Mumbai,Maharashtra,18.925067,72.803517,18,3,1,2,40,2,0,2,0,1,None,0.45,0,4,2023,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6124,Pune,Maharashtra,18.524306,73.974275,5,3,0,1,21,1,1,5,2,0,None,0.25,0,9,2024,False,False,True,False,False,True,False,True,False,False,False,False,False,True
6125,Hyderabad,Telangana,17.434176,78.34679,8,1,0,0,28,2,0,1,1,1,None,0.8,0,11,2022,False,True,False,False,True,False,False,True,False,True,False,False,False,False
6126,Chennai,Tamil Nadu,13.177849,80.114908,13,2,0,0,39,2,1,4,1,0,None,0.65,0,3,2023,False,True,False,False,False,True,True,False,False,False,False,False,False,False
6127,Bangalore,Karnataka,12.800553,77.605699,2,2,0,2,37,1,0,2,2,0,None,0.1,0,11,2023,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6128,Hyderabad,Telangana,17.226186,78.254877,7,5,0,0,19,2,2,2,2,0,None,0.85,0,2,2024,True,False,False,False,True,False,True,False,False,False,True,False,False,False
6129,Bangalore,Karnataka,12.909271,77.765835,21,6,0,0,18,1,0,5,3,0,None,0.45,0,3,2024,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6130,Kolkata,West Bengal,22.692798,88.377761,1,2,0,0,35,0,1,5,5,0,None,0.45,0,8,2023,False,False,False,False,True,False,True,False,False,False,False,True,False,False
6131,Hyderabad,Telangana,17.457723,78.279207,11,1,1,0,24,1,0,4,0,0,None,0.45,0,1,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6132,Hyderabad,Telangana,17.204302,78.253286,13,5,1,1,34,2,1,2,2,0,None,0.45,0,1,2023,True,False,False,False,False,True,False,True,False,False,False,False,False,False
6133,Chennai,Tamil Nadu,12.873369,80.104395,4,6,0,1,26,2,0,5,2,0,None,0.45,0,11,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False
6134,Delhi,Delhi,28.802554,76.884469,10,5,1,2,23,0,0,1,1,1,None,0.25,0,3,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6135,Chandigarh,Punjab,30.768156,76.884539,3,6,1,0,39,0,0,4,0,0,None,0.45,0,4,2022,False,False,True,False,False,True,True,False,True,False,False,False,False,False
6136,Chennai,Tamil Nadu,13.030113,80.210738,15,5,1,0,23,0,1,1,1,0,None,0.45,0,1,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,True
6137,Chennai,Tamil Nadu,13.155148,80.158062,20,1,1,2,35,1,1,3,2,0,None,0.1,0,4,2022,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6138,Chennai,Tamil Nadu,12.842401,80.248851,3,4,0,0,30,0,0,1,0,0,None,0.45,0,1,2023,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6139,Pune,Maharashtra,18.570494,73.733502,20,2,0,0,24,0,0,5,2,0,None,0.45,0,1,2023,False,False,True,False,False,True,False,True,False,True,False,False,False,False
6140,Delhi,Delhi,28.630966,76.804484,22,6,0,0,28,2,0,3,1,0,None,0.65,0,8,2022,False,False,True,False,True,False,False,False,False,False,True,False,False,False
6141,Delhi,Delhi,28.748944,76.870387,19,5,1,0,39,2,1,1,0,1,None,0.8,0,4,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False
6142,Kolkata,West Bengal,22.66454,88.320737,21,3,0,2,20,2,2,5,5,0,None,0.5,0,6,2022,False,True,False,False,False,False,False,True,False,False,True,False,False,False
6143,Mumbai,Maharashtra,19.29995,72.860371,2,1,1,2,24,0,1,1,0,0,None,0.1,0,9,2022,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6144,Chandigarh,Punjab,30.789707,76.750234,1,5,1,0,38,0,0,5,4,0,None,0.45,0,3,2024,False,True,False,False,True,False,False,True,False,False,False,False,False,False
6145,Mumbai,Maharashtra,19.079605,72.823261,13,5,0,0,36,1,0,5,4,0,None,0.45,0,3,2023,False,False,False,False,False,True,True,False,False,False,False,True,False,False
6146,Kolkata,West Bengal,22.466857,88.464809,15,3,0,1,19,0,0,2,0,0,None,0.25,0,11,2024,True,False,False,False,False,True,False,True,False,False,False,False,True,False
6147,Delhi,Delhi,28.744717,76.96011,19,3,1,2,35,2,0,5,3,1,None,0.45,0,7,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6148,Hyderabad,Telangana,17.292241,78.271902,7,6,0,2,32,2,1,5,4,0,None,0.3,0,5,2022,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6149,Hyderabad,Telangana,17.364472,78.444999,22,4,1,0,21,0,0,5,0,0,None,0.45,0,5,2023,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6150,Bangalore,Karnataka,12.846133,77.408217,15,6,0,1,33,1,0,1,0,0,None,0.25,0,3,2024,False,False,False,True,False,True,False,True,True,False,False,False,False,False
6151,Mumbai,Maharashtra,19.176424,72.978792,8,6,0,1,29,2,2,2,2,1,None,0.8,0,3,2023,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6152,Hyderabad,Telangana,17.265642,78.361172,20,5,1,0,36,1,0,1,1,0,None,0.45,0,5,2024,False,False,True,False,True,False,False,False,True,False,False,False,False,False
6153,Pune,Maharashtra,18.452087,73.726392,12,1,1,2,16,2,0,5,2,0,None,0.3,0,8,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6154,Kolkata,West Bengal,22.494387,88.301499,23,1,1,1,34,2,1,4,0,0,None,0.45,0,5,2023,False,False,True,False,False,True,False,True,False,False,False,True,False,False
6155,Pune,Maharashtra,18.501078,73.98005,10,3,0,0,34,1,1,5,5,1,None,0.6,0,1,2024,False,False,False,True,True,False,False,False,True,False,False,False,False,False
6156,Chennai,Tamil Nadu,12.855413,80.115938,12,3,0,0,32,2,0,4,4,0,None,0.65,0,3,2022,True,False,False,False,True,False,True,False,False,False,True,False,False,False
